line_number,raw_date,corrected_date,date,year_correction_applied,lift,lift_name,weight,reps,failed,estimated_1rm,raw
922,2022-08-18,2022-08-18,2022-08-18,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
923,2022-08-18,2022-08-18,2022-08-18,False,bench,벤치프레스,80.0,5,False,93.33333333333334,80 * 5
924,2022-08-18,2022-08-18,2022-08-18,False,bench,벤치프레스,90.0,5,False,105.0,90 * 5
925,2022-08-18,2022-08-18,2022-08-18,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
926,2022-08-18,2022-08-18,2022-08-18,False,bench,벤치프레스,110.0,2,False,117.33333333333333,110 * 2
927,2022-08-18,2022-08-18,2022-08-18,False,bench,벤치프레스,110.0,1,False,113.66666666666667,110 * 1
928,2022-08-18,2022-08-18,2022-08-18,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
932,2022-08-18,2022-08-18,2022-08-18,False,deadlift,데드리프트,60.0,5,False,70.0,60 * 5
933,2022-08-18,2022-08-18,2022-08-18,False,deadlift,데드리프트,80.0,5,False,93.33333333333334,80 * 5
934,2022-08-18,2022-08-18,2022-08-18,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
935,2022-08-18,2022-08-18,2022-08-18,False,deadlift,데드리프트,120.0,1,False,124.00000000000001,120 * 1
936,2022-08-18,2022-08-18,2022-08-18,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
968,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
969,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,80.0,5,False,93.33333333333334,80 * 5
970,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
971,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
972,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,130.0,2,False,138.66666666666666,130 * 2
973,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
974,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,110.0,5,False,128.33333333333334,110 * 5
975,2022-08-20,2022-08-20,2022-08-20,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
987,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
988,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,80.0,5,False,93.33333333333334,80 * 5
989,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,90.0,5,False,105.0,90 * 5
990,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
991,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
992,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
993,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,110.0,2,False,117.33333333333333,110 * 2
994,2022-08-22,2022-08-22,2022-08-22,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1002,2022-08-22,2022-08-22,2022-08-22,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1003,2022-08-22,2022-08-22,2022-08-22,False,deadlift,데드리프트,120.0,1,False,124.00000000000001,120 * 1
1004,2022-08-22,2022-08-22,2022-08-22,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1005,2022-08-22,2022-08-22,2022-08-22,False,deadlift,데드리프트,150.0,1,False,155.00000000000003,150 * 1
1006,2022-08-22,2022-08-22,2022-08-22,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1007,2022-08-22,2022-08-22,2022-08-22,False,deadlift,데드리프트,170.0,1,False,175.66666666666669,170 * 1
1013,2022-08-24,2022-08-24,2022-08-24,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
1014,2022-08-24,2022-08-24,2022-08-24,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1015,2022-08-24,2022-08-24,2022-08-24,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
1016,2022-08-24,2022-08-24,2022-08-24,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
1017,2022-08-24,2022-08-24,2022-08-24,False,squat,스쿼트,140.0,2,True,149.33333333333334,140 * 2(깊이 부족)
1031,2022-08-26,2022-08-26,2022-08-26,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1032,2022-08-26,2022-08-26,2022-08-26,False,bench,벤치프레스,90.0,5,False,105.0,90 * 5
1033,2022-08-26,2022-08-26,2022-08-26,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1034,2022-08-26,2022-08-26,2022-08-26,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1038,2022-08-26,2022-08-26,2022-08-26,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1039,2022-08-26,2022-08-26,2022-08-26,False,deadlift,데드리프트,120.0,1,False,124.00000000000001,120 * 1
1040,2022-08-26,2022-08-26,2022-08-26,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1041,2022-08-26,2022-08-26,2022-08-26,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1042,2022-08-26,2022-08-26,2022-08-26,False,deadlift,데드리프트,170.0,1,False,175.66666666666669,170 * 1
1056,2022-08-29,2022-08-29,2022-08-29,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1057,2022-08-29,2022-08-29,2022-08-29,False,bench,벤치프레스,80.0,5,False,93.33333333333334,80 * 5
1058,2022-08-29,2022-08-29,2022-08-29,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1059,2022-08-29,2022-08-29,2022-08-29,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1060,2022-08-29,2022-08-29,2022-08-29,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1061,2022-08-29,2022-08-29,2022-08-29,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1062,2022-08-29,2022-08-29,2022-08-29,False,bench,벤치프레스,110.0,1,False,113.66666666666667,110 * 1
1090,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
1091,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1092,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
1093,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
1094,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,140.0,2,False,149.33333333333334,140 * 2
1095,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
1096,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
1097,2022-08-31,2022-08-31,2022-08-31,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1104,2022-09-01,2022-09-01,2022-09-01,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1105,2022-09-01,2022-09-01,2022-09-01,False,bench,벤치프레스,90.0,5,False,105.0,90 * 5
1106,2022-09-01,2022-09-01,2022-09-01,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1107,2022-09-01,2022-09-01,2022-09-01,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
1114,2022-09-01,2022-09-01,2022-09-01,False,deadlift,데드리프트,60.0,1,False,62.00000000000001,60 * 1
1115,2022-09-01,2022-09-01,2022-09-01,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1116,2022-09-01,2022-09-01,2022-09-01,False,deadlift,데드리프트,120.0,1,False,124.00000000000001,120 * 1
1117,2022-09-01,2022-09-01,2022-09-01,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1118,2022-09-01,2022-09-01,2022-09-01,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1146,2022-09-05,2022-09-05,2022-09-05,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1147,2022-09-05,2022-09-05,2022-09-05,False,bench,벤치프레스,80.0,5,False,93.33333333333334,80 * 5
1148,2022-09-05,2022-09-05,2022-09-05,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1149,2022-09-05,2022-09-05,2022-09-05,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1150,2022-09-05,2022-09-05,2022-09-05,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1151,2022-09-05,2022-09-05,2022-09-05,False,bench,벤치프레스,110.0,1,False,113.66666666666667,110 * 1
1155,2022-09-05,2022-09-05,2022-09-05,False,deadlift,데드리프트,60.0,5,False,70.0,60 * 5
1156,2022-09-05,2022-09-05,2022-09-05,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
1157,2022-09-05,2022-09-05,2022-09-05,False,deadlift,데드리프트,120.0,1,False,124.00000000000001,120 * 1
1158,2022-09-05,2022-09-05,2022-09-05,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1159,2022-09-05,2022-09-05,2022-09-05,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1197,2022-09-07,2022-09-07,2022-09-07,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
1198,2022-09-07,2022-09-07,2022-09-07,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1199,2022-09-07,2022-09-07,2022-09-07,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
1200,2022-09-07,2022-09-07,2022-09-07,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
1207,2022-09-08,2022-09-08,2022-09-08,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1208,2022-09-08,2022-09-08,2022-09-08,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1209,2022-09-08,2022-09-08,2022-09-08,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1210,2022-09-08,2022-09-08,2022-09-08,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1211,2022-09-08,2022-09-08,2022-09-08,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1212,2022-09-08,2022-09-08,2022-09-08,False,bench,벤치프레스,110.0,2,False,117.33333333333333,110 * 2
1213,2022-09-08,2022-09-08,2022-09-08,False,bench,벤치프레스,100.0,6,False,120.0,100 * 6
1247,2022-09-15,2022-09-15,2022-09-15,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1248,2022-09-15,2022-09-15,2022-09-15,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1249,2022-09-15,2022-09-15,2022-09-15,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1250,2022-09-15,2022-09-15,2022-09-15,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1251,2022-09-15,2022-09-15,2022-09-15,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1255,2022-09-15,2022-09-15,2022-09-15,False,deadlift,데드리프트,60.0,1,False,62.00000000000001,60 * 1
1256,2022-09-15,2022-09-15,2022-09-15,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1257,2022-09-15,2022-09-15,2022-09-15,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1258,2022-09-15,2022-09-15,2022-09-15,False,deadlift,데드리프트,170.0,1,False,175.66666666666669,170 * 1
1285,2022-09-19,2022-09-19,2022-09-19,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1286,2022-09-19,2022-09-19,2022-09-19,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1287,2022-09-19,2022-09-19,2022-09-19,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1288,2022-09-19,2022-09-19,2022-09-19,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1289,2022-09-19,2022-09-19,2022-09-19,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1290,2022-09-19,2022-09-19,2022-09-19,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1291,2022-09-19,2022-09-19,2022-09-19,False,bench,벤치프레스,100.0,2,False,106.66666666666667,100 * 2
1295,2022-09-19,2022-09-19,2022-09-19,False,deadlift,데드리프트,60.0,5,False,70.0,60 * 5
1296,2022-09-19,2022-09-19,2022-09-19,False,deadlift,데드리프트,100.0,3,False,110.00000000000001,100 * 3
1297,2022-09-19,2022-09-19,2022-09-19,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 *  1
1298,2022-09-19,2022-09-19,2022-09-19,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1299,2022-09-19,2022-09-19,2022-09-19,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
1300,2022-09-19,2022-09-19,2022-09-19,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1355,2022-09-22,2022-09-22,2022-09-22,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1356,2022-09-22,2022-09-22,2022-09-22,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1357,2022-09-22,2022-09-22,2022-09-22,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1358,2022-09-22,2022-09-22,2022-09-22,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1359,2022-09-22,2022-09-22,2022-09-22,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
1360,2022-09-22,2022-09-22,2022-09-22,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1361,2022-09-22,2022-09-22,2022-09-22,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1365,2022-09-22,2022-09-22,2022-09-22,False,deadlift,데드리프트,60.0,1,False,62.00000000000001,60 * 1
1366,2022-09-22,2022-09-22,2022-09-22,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
1400,2022-09-26,2022-09-26,2022-09-26,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1401,2022-09-26,2022-09-26,2022-09-26,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1402,2022-09-26,2022-09-26,2022-09-26,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1403,2022-09-26,2022-09-26,2022-09-26,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
1404,2022-09-26,2022-09-26,2022-09-26,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1405,2022-09-26,2022-09-26,2022-09-26,False,bench,벤치프레스,110.0,2,False,117.33333333333333,110 * 2
1406,2022-09-26,2022-09-26,2022-09-26,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1410,2022-09-26,2022-09-26,2022-09-26,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1432,2022-10-03,2022-10-03,2022-10-03,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1433,2022-10-03,2022-10-03,2022-10-03,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1434,2022-10-03,2022-10-03,2022-10-03,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1435,2022-10-03,2022-10-03,2022-10-03,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1436,2022-10-03,2022-10-03,2022-10-03,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1437,2022-10-03,2022-10-03,2022-10-03,False,bench,벤치프레스,100.0,4,False,113.33333333333333,100 * 4
1441,2022-10-03,2022-10-03,2022-10-03,False,deadlift,데드리프트,60.0,1,False,62.00000000000001,60 * 1
1442,2022-10-03,2022-10-03,2022-10-03,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
1443,2022-10-03,2022-10-03,2022-10-03,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1444,2022-10-03,2022-10-03,2022-10-03,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1445,2022-10-03,2022-10-03,2022-10-03,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
1462,2022-10-05,2022-10-05,2022-10-05,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
1463,2022-10-05,2022-10-05,2022-10-05,False,squat,스쿼트,70.0,5,False,81.66666666666667,70 * 5
1464,2022-10-05,2022-10-05,2022-10-05,False,squat,스쿼트,80.0,5,False,93.33333333333334,80 * 5
1465,2022-10-05,2022-10-05,2022-10-05,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1466,2022-10-05,2022-10-05,2022-10-05,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1467,2022-10-05,2022-10-05,2022-10-05,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1478,2022-10-06,2022-10-06,2022-10-06,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1479,2022-10-06,2022-10-06,2022-10-06,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1480,2022-10-06,2022-10-06,2022-10-06,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1481,2022-10-06,2022-10-06,2022-10-06,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1485,2022-10-06,2022-10-06,2022-10-06,False,deadlift,데드리프트,60.0,1,False,62.00000000000001,60 * 1
1486,2022-10-06,2022-10-06,2022-10-06,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1487,2022-10-06,2022-10-06,2022-10-06,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1488,2022-10-06,2022-10-06,2022-10-06,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1489,2022-10-06,2022-10-06,2022-10-06,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
1512,2022-10-11,2022-10-11,2022-10-11,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1513,2022-10-11,2022-10-11,2022-10-11,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1514,2022-10-11,2022-10-11,2022-10-11,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1515,2022-10-11,2022-10-11,2022-10-11,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1516,2022-10-11,2022-10-11,2022-10-11,False,bench,벤치프레스,110.0,2,False,117.33333333333333,110 * 2(어깨 가슴 통증)
1520,2022-10-11,2022-10-11,2022-10-11,False,deadlift,데드리프트,60.0,1,False,62.00000000000001,60 * 1
1521,2022-10-11,2022-10-11,2022-10-11,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1522,2022-10-11,2022-10-11,2022-10-11,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1523,2022-10-11,2022-10-11,2022-10-11,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
1536,2022-10-12,2022-10-12,2022-10-12,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
1537,2022-10-12,2022-10-12,2022-10-12,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1538,2022-10-12,2022-10-12,2022-10-12,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
1539,2022-10-12,2022-10-12,2022-10-12,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
1540,2022-10-12,2022-10-12,2022-10-12,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
1552,2022-10-13,2022-10-13,2022-10-13,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1553,2022-10-13,2022-10-13,2022-10-13,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1554,2022-10-13,2022-10-13,2022-10-13,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1555,2022-10-13,2022-10-13,2022-10-13,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1556,2022-10-13,2022-10-13,2022-10-13,False,bench,벤치프레스,110.0,1,False,113.66666666666667,110 * 1(어깨 통증)
1560,2022-10-13,2022-10-13,2022-10-13,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1561,2022-10-13,2022-10-13,2022-10-13,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1562,2022-10-13,2022-10-13,2022-10-13,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1(노스트랩)
1563,2022-10-13,2022-10-13,2022-10-13,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
1570,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,60.0,1,False,62.00000000000001,60 * 1
1571,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,80.0,5,False,93.33333333333334,80 * 5
1572,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
1573,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
1574,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
1575,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
1576,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,130.0,2,False,138.66666666666666,130 * 2
1577,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,120.0,3,False,132.0,120 * 3
1578,2022-10-15,2022-10-15,2022-10-15,False,squat,스쿼트,100.0,10,False,133.33333333333331,100 * 10
1597,2022-10-17,2022-10-17,2022-10-17,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
1598,2022-10-17,2022-10-17,2022-10-17,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
1599,2022-10-17,2022-10-17,2022-10-17,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1600,2022-10-17,2022-10-17,2022-10-17,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
1601,2022-10-17,2022-10-17,2022-10-17,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
1602,2022-10-17,2022-10-17,2022-10-17,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
1603,2022-10-17,2022-10-17,2022-10-17,False,bench,벤치프레스,110.0,2,False,117.33333333333333,110 * 2
1611,2022-10-17,2022-10-17,2022-10-17,False,deadlift,데드리프트,60.0,1,False,62.00000000000001,60 * 1
1612,2022-10-17,2022-10-17,2022-10-17,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
1613,2022-10-17,2022-10-17,2022-10-17,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
1614,2022-10-17,2022-10-17,2022-10-17,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
